epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,689.316,1.01033,0.77033,1.12202,0.9774,0.83948,0.91306,0.66912,1.0324,0.80693,1.06214,0.000842289,0.000842289,0.000842289
80,697.782,1.02126,0.75993,1.13453,0.9487,0.86832,0.92971,0.69292,0.98044,0.75119,1.02735,0.000838454,0.000838454,0.000838454
81,706.198,0.96325,0.7309,1.10263,0.93512,0.85305,0.90512,0.68125,0.99644,0.77138,1.0637,0.000834582,0.000834582,0.000834582
82,715.083,1.001,0.74637,1.13562,0.96868,0.8479,0.91417,0.6706,1.03357,0.807,1.05802,0.000830673,0.000830673,0.000830673
83,723.615,0.98897,0.75103,1.11446,0.97432,0.87662,0.92928,0.72181,0.89673,0.74325,1.01827,0.000826728,0.000826728,0.000826728
84,732.449,0.96796,0.7241,1.09735,0.95585,0.88069,0.92084,0.65317,1.09818,0.76326,1.0819,0.000822747,0.000822747,0.000822747
85,741.015,0.99126,0.7483,1.11372,0.97088,0.83652,0.91372,0.69941,0.91248,0.73654,1.01903,0.00081873,0.00081873,0.00081873
86,749.466,0.98321,0.71445,1.11248,0.94405,0.82712,0.90305,0.65071,1.06541,0.74579,1.07411,0.000814679,0.000814679,0.000814679
87,758.032,1.00034,0.75911,1.13756,0.97665,0.84303,0.91102,0.63844,1.1118,0.78464,1.09528,0.000810593,0.000810593,0.000810593
88,766.565,0.96639,0.72871,1.10239,0.96848,0.85104,0.91926,0.66673,1.05061,0.79999,1.05319,0.000806473,0.000806473,0.000806473
89,775.149,0.9686,0.73149,1.11387,0.97586,0.84246,0.90755,0.67041,1.03239,0.80911,1.03394,0.000802319,0.000802319,0.000802319
90,783.748,0.96536,0.73657,1.12814,0.97562,0.85386,0.93018,0.68735,1.00944,0.72022,1.0448,0.000798133,0.000798133,0.000798133
91,792.299,0.94289,0.701,1.08782,0.95737,0.84918,0.92092,0.67993,0.97458,0.7519,1.05308,0.000793913,0.000793913,0.000793913
92,801.034,0.97729,0.71007,1.10426,0.9531,0.82906,0.91124,0.66629,1.02749,0.73821,1.08474,0.000789662,0.000789662,0.000789662
93,809.532,0.95193,0.74874,1.11906,0.95162,0.87063,0.92741,0.68789,1.00083,0.73189,1.05159,0.000785378,0.000785378,0.000785378
94,818.115,0.98545,0.73341,1.12032,0.9861,0.8736,0.93148,0.68552,1.05524,0.72373,1.09255,0.000781064,0.000781064,0.000781064
95,826.515,0.93423,0.70539,1.10151,0.94723,0.88442,0.92197,0.70297,0.9529,0.73054,1.04863,0.000776718,0.000776718,0.000776718
96,834.932,0.95499,0.70699,1.11591,0.97013,0.87213,0.93116,0.65652,1.0999,0.7485,1.06786,0.000772342,0.000772342,0.000772342
97,843.333,0.94284,0.70119,1.1043,0.94538,0.86162,0.9204,0.66642,1.08889,0.74859,1.07482,0.000767937,0.000767937,0.000767937
98,851.732,0.94463,0.68598,1.08893,0.96726,0.86885,0.92797,0.70888,0.93749,0.6536,1.02945,0.000763502,0.000763502,0.000763502
99,860.216,0.97412,0.67731,1.1137,0.95737,0.87558,0.93074,0.68045,1.04502,0.68262,1.04167,0.000759038,0.000759038,0.000759038
100,868.715,0.95423,0.68114,1.1157,0.96102,0.87632,0.9291,0.74628,0.78241,0.68809,0.9761,0.000754545,0.000754545,0.000754545
101,877.382,0.95117,0.6827,1.08848,0.95665,0.87255,0.92945,0.71317,0.89263,0.70241,1.01526,0.000750025,0.000750025,0.000750025
102,886.082,0.93668,0.70613,1.10636,0.96134,0.8681,0.92673,0.7227,0.88184,0.67019,1.00276,0.000745477,0.000745477,0.000745477
103,894.648,0.95459,0.70291,1.08319,0.95239,0.87394,0.9134,0.72434,0.82754,0.74461,0.99714,0.000740903,0.000740903,0.000740903
104,903.115,0.93884,0.68573,1.09763,0.96698,0.87801,0.92066,0.72598,0.88878,0.68083,0.99256,0.000736302,0.000736302,0.000736302
105,911.532,0.94533,0.70531,1.09156,0.97695,0.86687,0.92725,0.7481,0.74543,0.64507,0.94046,0.000731675,0.000731675,0.000731675
106,920.165,0.92381,0.68041,1.0888,0.9749,0.86814,0.92605,0.70952,0.92312,0.68428,0.99161,0.000727023,0.000727023,0.000727023
107,928.699,0.9447,0.68187,1.09887,0.97135,0.86233,0.92466,0.70198,0.87381,0.68371,1.00121,0.000722345,0.000722345,0.000722345
108,937.083,0.94989,0.67375,1.10467,0.96636,0.86814,0.92059,0.73197,0.81549,0.66827,0.99042,0.000717644,0.000717644,0.000717644
109,945.515,0.93981,0.67893,1.11128,0.97511,0.86451,0.92329,0.7146,0.93261,0.6913,1.03299,0.000712918,0.000712918,0.000712918
110,953.917,0.95298,0.66568,1.10586,0.97773,0.86526,0.9242,0.70724,0.98478,0.6751,1.03708,0.00070817,0.00070817,0.00070817
111,962.415,0.9361,0.67685,1.10624,0.93534,0.87317,0.90847,0.7209,0.88859,0.70877,1.01741,0.000703398,0.000703398,0.000703398
112,971.132,0.93065,0.67265,1.09651,0.95396,0.893,0.93024,0.72879,0.90144,0.67754,1.00422,0.000698604,0.000698604,0.000698604
113,979.656,0.92297,0.6655,1.07278,0.9623,0.86909,0.93083,0.74106,0.84196,0.65911,0.98353,0.000693788,0.000693788,0.000693788
114,988.149,0.94084,0.689,1.08188,0.95266,0.88903,0.93037,0.72784,0.91013,0.66818,1.00575,0.000688952,0.000688952,0.000688952
115,996.599,0.93678,0.67854,1.08781,0.93467,0.90244,0.93146,0.68286,1.0191,0.67479,1.02896,0.000684094,0.000684094,0.000684094
116,1005.18,0.9274,0.64601,1.07899,0.96531,0.88138,0.9326,0.72037,0.90457,0.64739,1.01309,0.000679216,0.000679216,0.000679216
117,1013.73,0.90918,0.65452,1.06987,0.98098,0.85397,0.93953,0.71635,0.88111,0.6576,1.00697,0.000674319,0.000674319,0.000674319
118,1022.15,0.93435,0.65882,1.09084,0.96134,0.85081,0.92647,0.7025,0.93365,0.67815,1.03545,0.000669402,0.000669402,0.000669402
119,1030.65,0.96219,0.69935,1.0892,0.9752,0.85102,0.92209,0.71202,0.88745,0.72802,1.00352,0.000664467,0.000664467,0.000664467
120,1039.15,0.90322,0.6724,1.07989,0.96769,0.8585,0.91598,0.68817,0.94092,0.72143,1.02371,0.000659514,0.000659514,0.000659514
121,1047.7,0.93969,0.68768,1.10999,0.98072,0.87061,0.93485,0.72393,0.88637,0.6411,1.01675,0.000654543,0.000654543,0.000654543
122,1056.53,0.88848,0.64007,1.06572,0.96586,0.8996,0.94133,0.72191,0.8911,0.6252,1.00054,0.000649555,0.000649555,0.000649555
123,1065.03,0.92632,0.6747,1.0963,0.97138,0.88005,0.9406,0.74932,0.82557,0.61951,0.97478,0.000644551,0.000644551,0.000644551
124,1073.85,0.90877,0.66633,1.06986,0.97339,0.89789,0.95254,0.7044,1.00764,0.65397,1.02037,0.000639532,0.000639532,0.000639532
125,1082.36,0.92445,0.65008,1.09482,0.96949,0.89696,0.93883,0.73301,0.87981,0.63022,0.98103,0.000634496,0.000634496,0.000634496
126,1090.83,0.89998,0.66003,1.06921,0.99058,0.88528,0.93884,0.71073,0.91059,0.6616,0.99627,0.000629447,0.000629447,0.000629447
127,1099.28,0.92701,0.67953,1.09261,0.96835,0.86271,0.93003,0.74272,0.80171,0.66412,0.96628,0.000624383,0.000624383,0.000624383
128,1107.84,0.91124,0.64278,1.06985,0.97089,0.86345,0.93536,0.73295,0.83551,0.64351,0.9708,0.000619305,0.000619305,0.000619305
129,1116.25,0.89653,0.63211,1.07718,0.96889,0.86584,0.9328,0.73794,0.83413,0.60052,0.96632,0.000614214,0.000614214,0.000614214
130,1124.68,0.88706,0.65541,1.07666,0.97432,0.86451,0.93555,0.72862,0.82765,0.62333,0.97162,0.000609111,0.000609111,0.000609111
131,1133.22,0.88196,0.64098,1.07083,0.97937,0.86419,0.93819,0.73859,0.82857,0.65269,0.97153,0.000603995,0.000603995,0.000603995
132,1141.95,0.92731,0.66724,1.1074,0.98184,0.86943,0.93317,0.71089,0.95871,0.68119,1.00696,0.000598869,0.000598869,0.000598869
133,1150.4,0.90033,0.64428,1.07133,0.99604,0.87736,0.93861,0.73089,0.86916,0.64159,0.97836,0.000593731,0.000593731,0.000593731
134,1158.8,0.92329,0.68097,1.09123,0.96767,0.88631,0.93785,0.72737,0.88311,0.62936,0.9813,0.000588584,0.000588584,0.000588584
135,1167.2,0.91269,0.66104,1.07583,0.95163,0.89426,0.93334,0.7381,0.85458,0.63368,0.98258,0.000583426,0.000583426,0.000583426
136,1175.61,0.90865,0.65239,1.07163,0.96372,0.873,0.93125,0.72276,0.88106,0.62902,0.98639,0.000578259,0.000578259,0.000578259
137,1184.08,0.91391,0.66005,1.07448,0.97143,0.88502,0.93078,0.74901,0.78299,0.60947,0.95688,0.000573084,0.000573084,0.000573084
138,1192.51,0.89189,0.64489,1.05698,0.94223,0.91043,0.94623,0.72469,0.87279,0.63882,0.98257,0.000567901,0.000567901,0.000567901
139,1200.93,0.90966,0.63574,1.0826,0.96719,0.88921,0.94279,0.7268,0.89893,0.6506,1.00988,0.00056271,0.00056271,0.00056271
140,1209.45,0.90241,0.6508,1.07127,0.94858,0.90201,0.94279,0.74091,0.84335,0.61721,0.98207,0.000557513,0.000557513,0.000557513
141,1217.98,0.89382,0.63296,1.0696,0.99047,0.89882,0.93638,0.75166,0.77882,0.61958,0.96829,0.000552309,0.000552309,0.000552309
142,1226.98,0.88673,0.60582,1.06269,0.94908,0.88445,0.93217,0.70404,0.95007,0.71166,1.01444,0.000547099,0.000547099,0.000547099
143,1235.55,0.9158,0.64473,1.08713,0.98491,0.86892,0.9342,0.76531,0.75122,0.6324,0.95189,0.000541885,0.000541885,0.000541885
144,1244.38,0.87856,0.59605,1.05733,0.96539,0.8802,0.93459,0.75633,0.79302,0.64833,0.95422,0.000536665,0.000536665,0.000536665
145,1252.9,0.86957,0.61524,1.04844,0.95408,0.88636,0.93637,0.7485,0.84401,0.63643,0.97795,0.000531442,0.000531442,0.000531442
146,1261.51,0.85176,0.59262,1.04371,0.97076,0.89121,0.93959,0.7537,0.85461,0.60727,0.99152,0.000526215,0.000526215,0.000526215
147,1269.98,0.85891,0.59837,1.04303,0.95118,0.90334,0.93866,0.74801,0.84063,0.6108,0.96188,0.000520986,0.000520986,0.000520986
148,1278.4,0.88386,0.58834,1.055,0.98208,0.87694,0.9348,0.74875,0.83209,0.60728,0.96275,0.000515754,0.000515754,0.000515754
149,1286.82,0.89068,0.61475,1.07182,0.96244,0.88003,0.92815,0.73392,0.82776,0.67291,0.98396,0.00051052,0.00051052,0.00051052
150,1295.18,0.83766,0.59617,1.03829,0.98312,0.89117,0.93374,0.74008,0.8199,0.62872,0.97502,0.000505285,0.000505285,0.000505285
151,1303.62,0.84855,0.60479,1.03549,0.98556,0.90331,0.93812,0.73053,0.80579,0.58138,0.97056,0.00050005,0.00050005,0.00050005
152,1312.27,0.85192,0.59721,1.05361,0.98257,0.90333,0.94182,0.72006,0.8419,0.60052,0.99142,0.000494815,0.000494815,0.000494815
